net_a,net_b,panels_a,panels_b,cm_f,cm_pf,assemble_ms,solve_ms
/+INB10,/P1.15,1,1,8.44867e-17,8.44867e-05,0.008,0.0007
/+INB10,/RF,1,6,5.69646e-16,0.000569646,0.0042,0.002
/+INB10,/S0,1,10,4.72826e-15,0.00472826,0.0106,0.003
/+INB10,/S1,1,13,4.34453e-15,0.00434453,0.0049,0.0039
/+INB10,/S2,1,10,4.80435e-15,0.00480435,0.0046,0.0026
/+INB10,/S3,1,11,1.96693e-15,0.00196693,0.0086,0.0036
/+INB10,/SGND,1,42,1.34656e-14,0.0134656,0.0181,0.0254
/+INB10,/SGND_ADC,1,4,1.5498e-15,0.0015498,0.0047,0.0042
/+INB10,/SGND_BUF,1,5,1.5789e-15,0.0015789,0.0043,0.002
/+INB10,/SGND_O,1,8,3.16087e-15,0.00316087,0.0084,0.0033
/+INB10,/SIG1,1,15,3.27714e-15,0.00327714,0.0096,0.0044
/+INB10,/SIG10,1,15,-3.11309e-14,-0.0311309,0.0128,0.0032
/+INB10,/SIG11,1,15,6.22391e-15,0.00622391,0.0075,0.003
/+INB10,/SIG12,1,15,3.33457e-15,0.00333457,0.0092,0.0046
/+INB10,/SIG13,1,15,5.68276e-15,0.00568276,0.0115,0.0034
/+INB10,/SIG14,1,15,7.44801e-15,0.00744801,0.0043,0.0042
/+INB10,/SIG15,1,15,4.78768e-15,0.00478768,0.0071,0.003
/+INB10,/SIG16,1,15,3.04641e-15,0.00304641,0.007,0.0028
/+INB10,/SIG2,1,15,3.53149e-15,0.00353149,0.0038,0.0031
/+INB10,/SIG3,1,15,3.07476e-15,0.00307476,0.0079,0.006
/+INB10,/SIG4,1,15,2.42607e-15,0.00242607,0.0074,0.0034
/+INB10,/SIG5,1,15,5.43341e-15,0.00543341,0.0081,0.004
/+INB10,/SIG6,1,15,6.91282e-15,0.00691282,0.0047,0.0032
/+INB10,/SIG7,1,15,4.6356e-15,0.0046356,0.0075,0.0047
/+INB10,/SIG8,1,15,3.00626e-15,0.00300626,0.009,0.0038
/+INB10,/SIG9,1,15,8.72164e-15,0.00872164,0.0122,0.0031
/+INB10,/SWDCLK,1,1,2.61553e-16,0.000261553,0.0049,0.0008
/+INB10,/SWDCLK_IN,1,4,7.95934e-16,0.000795934,0.0059,0.0019
/+INB10,/SWDIO,1,1,2.586e-16,0.0002586,0.0052,0.0019
/+INB10,/SWDIO_IN,1,7,1.12751e-15,0.00112751,0.0059,0.0023
/+INB10,/TP1,1,1,2.7368e-16,0.00027368,0.0088,0.0007
/+INB10,/TP2,1,7,8.9553e-16,0.00089553,0.0057,0.0022
/+INB10,/TP3,1,2,4.17019e-16,0.000417019,0.0071,0.0012
/+INB10,/USB_DN,1,12,2.33076e-15,0.00233076,0.0074,0.0033
/+INB10,/USB_DP,1,12,2.42718e-15,0.00242718,0.0136,0.0024
/+INB10,/VBAT,1,25,2.91063e-15,0.00291063,0.0076,0.0123
/+INB10,/VBUS,1,21,1.97713e-15,0.00197713,0.0042,0.0084
/+INB10,/VREF,1,4,1.09431e-15,0.00109431,0.0074,0.0011
/+INB10,/Vin,1,12,2.02182e-15,0.00202182,0.008,0.0028
/+INB10,/Vin_B,1,10,4.18773e-15,0.00418773,0.0101,0.0035
/+INB10,/Vout_1V8,1,135,1.97905e-14,0.0197905,0.1093,0.7668
/+INB10,/Vout_3V3,1,1590,5.74384e-14,0.0574384,9.0098,97.1302
/+INB10,/XC1,1,11,4.22113e-15,0.00422113,1.1815,0.0118
/+INB10,/XC2,1,11,3.76439e-15,0.00376439,0.006,0.0085
/+INB10,/nRESET,1,8,4.15689e-16,0.000415689,0.007,0.0061
/+INB10,/nRESET_IN,1,22,1.30052e-15,0.00130052,0.0045,0.014
/+INB10,/out_5V,1,10,2.25948e-15,0.00225948,0.0091,0.0039
/+INB10,GND,1,6014,2.63779e-13,0.263779,38.4397,1831.85
/+INB10,MUX_OUT,1,8,1.63318e-15,0.00163318,0.8605,0.012
/+INB10,N/C,1,10,2.2652e-15,0.0022652,0.0169,0.0148
/+INB10,Net-(C44-Pad1),1,10,6.42512e-16,0.000642512,0.006,0.0029
/+INB10,Net-(C8102-Pad1),1,1,4.20067e-14,0.0420067,0.0063,0.001
/+INB10,Net-(C8112-Pad1),1,1,5.90827e-16,0.000590827,0.0059,0.0006
/+INB10,Net-(C812-Pad1),1,1,3.76976e-16,0.000376976,0.0053,0.0006
/+INB10,Net-(C8122-Pad1),1,1,4.19475e-16,0.000419475,0.0058,0.0006
/+INB10,Net-(C8132-Pad1),1,1,7.34292e-16,0.000734292,0.0068,0.0011
/+INB10,Net-(C8142-Pad1),1,1,8.21946e-16,0.000821946,0.0043,0.0036
/+INB10,Net-(C8152-Pad1),1,1,5.9206e-16,0.00059206,0.0045,0.0021
/+INB10,Net-(C8162-Pad1),1,1,3.73074e-16,0.000373074,0.007,0.0012
/+INB10,Net-(C822-Pad1),1,1,3.85707e-16,0.000385707,0.004,0.001
/+INB10,Net-(C832-Pad1),1,1,3.69554e-16,0.000369554,0.0034,0.0021
/+INB10,Net-(C842-Pad1),1,1,2.92867e-16,0.000292867,0.0038,0.0009
/+INB10,Net-(C852-Pad1),1,1,5.63416e-16,0.000563416,0.0065,0.0009
/+INB10,Net-(C862-Pad1),1,1,8.18051e-16,0.000818051,0.0044,0.0009
/+INB10,Net-(C872-Pad1),1,1,4.67114e-16,0.000467114,0.0072,0.0005
/+INB10,Net-(C882-Pad1),1,1,3.73305e-16,0.000373305,0.0073,0.0006
/+INB10,Net-(C892-Pad1),1,1,7.76809e-16,0.000776809,0.0037,0.0009
/+INB10,Net-(D101-B),1,2,2.84924e-16,0.000284924,0.0041,0.0011
/+INB10,Net-(D101-G),1,2,3.12024e-16,0.000312024,0.0068,0.0009
/+INB10,Net-(D101-R),1,2,2.98821e-16,0.000298821,0.0049,0.0014
/+INB10,Net-(JP111-A),1,6,1.15042e-15,0.00115042,0.0076,0.0023
/+INB10,Net-(U111-REF),1,9,1.29249e-15,0.00129249,0.0079,0.0028
/+INB10,Net-(U121-ANT),1,2,2.93515e-16,0.000293515,0.0069,0.0008
/+INB10,Net-(U31-SW),1,10,1.80759e-15,0.00180759,0.0077,0.0036
/+INB10,Net-(U31-VOS),1,13,2.63047e-15,0.00263047,0.0074,0.0037
/+INB10,Net-(U31-VSET),1,1,1.05842e-15,0.00105842,0.0078,0.0006
/+INB10,Net-(U41-IN+),1,4,3.17564e-15,0.00317564,0.007,0.0012
/+INB10,Net-(U41-IN-),1,5,3.31258e-15,0.00331258,0.0071,0.0015
/+INB10,Net-(U93-D),1,10,5.40437e-16,0.000540437,0.0064,0.0028
/+INB10,OBJ-1,1,3,4.50285e-16,0.000450285,0.0112,0.0018
/+INB10,OBJ-2,1,1,3.10233e-16,0.000310233,0.0069,0.0008
/+INB10,OBJ-3,1,1,3.14051e-16,0.000314051,0.0038,0.0019
/+INB10,OBJ-4,1,12,6.65615e-15,0.00665615,0.0046,0.0043
/+INB10,OBJ-5,1,8,1.13272e-15,0.00113272,0.0045,0.0044
/+INB10,unconnected-(H61-Pad6),1,3,4.68514e-16,0.000468514,0.0045,0.0014
/+INB10,unconnected-(H61-Pad7),1,3,4.71007e-16,0.000471007,0.0038,0.0014
/+INB10,unconnected-(H61-Pad8),1,3,4.61763e-16,0.000461763,0.0037,0.001
/+INB10,unconnected-(J51-SBU1-PadA8),1,2,2.09864e-16,0.000209864,0.0072,0.0008
/+INB10,unconnected-(J51-SBU2-PadB8),1,2,2.07741e-16,0.000207741,0.006,0.0008
/+INB10,unconnected-(SW11-C-Pad1),1,2,6.35781e-16,0.000635781,0.0075,0.0008
/+INB10,unconnected-(U121-DCC-PadB3),1,1,8.69194e-17,8.69194e-05,0.0063,0.0006
/+INB10,unconnected-(U121-DCCH-PadAB2),1,1,9.05532e-17,9.05532e-05,0.0044,0.0033
/+INB10,unconnected-(U121-DEC2-PadA18),1,1,8.37366e-17,8.37366e-05,0.0043,0.0011
/+INB11,/+INB12,1,1,1.00096e-15,0.00100096,0.0067,0.0006
/+INB11,/+INB13,1,1,3.01925e-16,0.000301925,0.0053,0.0008
/+INB11,/+INB14,1,1,4.77938e-16,0.000477938,0.0077,0.001
/+INB11,/+INB15,1,1,6.02056e-16,0.000602056,0.0064,0.0008
/+INB11,/+INB16,1,1,5.33691e-16,0.000533691,0.0041,0.0007
/+INB11,/+INB2,1,1,3.01485e-16,0.000301485,0.0039,0.0008
/+INB11,/+INB3,1,1,3.46542e-16,0.000346542,0.0075,0.0023
/+INB11,/+INB4,1,1,3.31887e-16,0.000331887,0.0044,0.0007
/+INB11,/+INB5,1,1,2.70087e-16,0.000270087,0.0064,0.0005
/+INB11,/+INB6,1,1,4.18289e-16,0.000418289,0.0036,0.0006
/+INB11,/+INB7,1,1,6.7835e-16,0.00067835,0.0053,0.0005
/+INB11,/+INB8,1,1,5.92395e-16,0.000592395,0.0064,0.0008
/+INB11,/+INB9,1,1,2.90475e-16,0.000290475,0.0056,0.0006
/+INB11,/-INA1,1,2,4.37707e-16,0.000437707,0.0039,0.0025
/+INB11,/-INA10,1,2,1.07557e-15,0.00107557,0.0063,0.001
/+INB11,/-INA11,1,2,9.61954e-15,0.00961954,0.0044,0.0021
/+INB11,/-INA12,1,2,1.56028e-15,0.00156028,0.006,0.0009
/+INB11,/-INA13,1,2,5.33424e-16,0.000533424,0.0061,0.0006
/+INB11,/-INA14,1,2,8.24048e-16,0.000824048,0.0058,0.0006
/+INB11,/-INA15,1,2,1.21047e-15,0.00121047,0.0065,0.0006
/+INB11,/-INA16,1,2,9.63731e-16,0.000963731,0.0062,0.0007
/+INB11,/-INA2,1,2,5.58283e-16,0.000558283,0.0064,0.0005
/+INB11,/-INA3,1,2,6.45689e-16,0.000645689,0.0065,0.0006
/+INB11,/-INA4,1,2,5.99067e-16,0.000599067,0.0065,0.0019
/+INB11,/-INA5,1,2,5.33239e-16,0.000533239,0.0064,0.0008
/+INB11,/-INA6,1,2,8.34087e-16,0.000834087,0.0064,0.0007
/+INB11,/-INA7,1,2,1.31199e-15,0.00131199,0.0037,0.0011
/+INB11,/-INA8,1,2,1.01099e-15,0.00101099,0.006,0.0007
/+INB11,/-INA9,1,2,5.82955e-16,0.000582955,0.0069,0.0006
/+INB11,/-INB1,1,12,1.92615e-15,0.00192615,0.0084,0.0086
/+INB11,/-INB10,1,18,6.38428e-15,0.00638428,0.0062,0.0148
/+INB11,/-INB11,1,16,2.76674e-14,0.0276674,0.0063,0.0059
/+INB11,/-INB12,1,13,1.17212e-14,0.0117212,0.0078,0.0052
/+INB11,/-INB13,1,7,1.31061e-15,0.00131061,0.0038,0.002
/+INB11,/-INB14,1,6,1.91218e-15,0.00191218,0.0134,0.0023
/+INB11,/-INB15,1,1,9.16645e-16,0.000916645,0.0093,0.0009
/+INB11,/-INB16,1,13,3.71902e-15,0.00371902,0.0063,0.0036
/+INB11,/-INB2,1,9,1.62453e-15,0.00162453,0.0065,0.0018
/+INB11,/-INB3,1,9,1.49337e-15,0.00149337,0.0061,0.0019
/+INB11,/-INB4,1,16,2.34964e-15,0.00234964,0.0062,0.0052
/+INB11,/-INB5,1,13,4.02593e-15,0.00402593,0.0116,0.0029
/+INB11,/-INB6,1,10,1.86375e-15,0.00186375,0.0068,0.0082
/+INB11,/-INB7,1,12,4.62345e-15,0.00462345,0.0105,0.0031
/+INB11,/-INB8,1,14,3.27286e-15,0.00327286,0.0068,0.0037
/+INB11,/-INB9,1,9,1.58702e-15,0.00158702,0.0035,0.0019
/+INB11,/0V9_F,1,9,8.13564e-16,0.000813564,0.006,0.0018
/+INB11,/2V0_F,1,4,8.83098e-16,0.000883098,0.0063,0.0013
/+INB11,/2V0_O,1,11,1.10412e-15,0.00110412,0.0059,0.0029
/+INB11,/ADC_CS,1,2,1.39589e-15,0.00139589,0.0031,0.0007
/+INB11,/ADC_MISO,1,1,1.05868e-15,0.00105868,0.0092,0.0007
/+INB11,/ADC_MOSI,1,1,1.38804e-15,0.00138804,0.0031,0.0004
/+INB11,/ADC_SCLK,1,3,1.81741e-15,0.00181741,0.0064,0.0011
/+INB11,/CC1,1,11,3.57492e-16,0.000357492,0.0062,0.0027
/+INB11,/CC2,1,1,3.39908e-16,0.000339908,0.0035,0.0005
/+INB11,/DEC1,1,1,3.44038e-16,0.000344038,0.0054,0.0005
/+INB11,/DEC3,1,3,5.6888e-16,0.00056888,0.0039,0.0008
/+INB11,/DEC4_6,1,14,1.20596e-15,0.00120596,0.0044,0.0064
/+INB11,/DEC5,1,3,5.3939e-16,0.00053939,0.0066,0.001
/+INB11,/DECUSB,1,3,6.19652e-16,0.000619652,0.0054,0.0043
/+INB11,/LB,1,12,1.33674e-15,0.00133674,0.0059,0.0041
/+INB11,/LG,1,2,5.13573e-16,0.000513573,0.0077,0.0009
/+INB11,/LR,1,9,8.36626e-16,0.000836626,0.006,0.0027
/+INB11,/MUX_MID1,1,25,3.40471e-15,0.00340471,0.01,0.0171
/+INB11,/MUX_MID2,1,10,5.91217e-15,0.00591217,0.0042,0.0027
/+INB11,/OUTA1,1,1,2.77749e-16,0.000277749,0.0086,0.0015
/+INB11,/OUTA10,1,1,7.25824e-16,0.000725824,0.0054,0.0009
/+INB11,/OUTA11,1,1,4.25084e-15,0.00425084,0.0078,0.0008
/+INB11,/OUTA12,1,1,9.47633e-16,0.000947633,0.0045,0.0008
/+INB11,/OUTA13,1,1,3.40643e-16,0.000340643,0.0043,0.0008
/+INB11,/OUTA14,1,1,5.27119e-16,0.000527119,0.004,0.0008
/+INB11,/OUTA15,1,1,7.64411e-16,0.000764411,0.004,0.0005
/+INB11,/OUTA16,1,1,5.98475e-16,0.000598475,0.0048,0.0005
/+INB11,/OUTA2,1,1,3.53166e-16,0.000353166,0.0036,0.0006
/+INB11,/OUTA3,1,1,4.26032e-16,0.000426032,0.0038,0.0005
/+INB11,/OUTA4,1,1,3.89527e-16,0.000389527,0.0048,0.0006
/+INB11,/OUTA5,1,1,3.54152e-16,0.000354152,0.0039,0.0006
/+INB11,/OUTA6,1,1,5.62543e-16,0.000562543,0.0039,0.0006
/+INB11,/OUTA7,1,1,8.14875e-16,0.000814875,0.0045,0.001
/+INB11,/OUTA8,1,1,6.48523e-16,0.000648523,0.0038,0.0008
/+INB11,/OUTA9,1,1,3.86161e-16,0.000386161,0.0044,0.0006
/+INB11,/P0.00{slash}XL1,1,10,4.9167e-15,0.0049167,0.0043,0.0024
/+INB11,/P0.01{slash}XL2,1,3,7.23789e-16,0.000723789,0.0047,0.0009
/+INB11,/P0.02{slash}AIN0,1,1,1.09633e-16,0.000109633,0.0036,0.0005
/+INB11,/P0.03{slash}AIN1,1,1,1.0941e-16,0.00010941,0.0036,0.0005
/+INB11,/P0.04,1,11,5.1961e-15,0.0051961,0.0038,0.0025
/+INB11,/P0.05,1,7,3.34551e-16,0.000334551,0.0039,0.0018
/+INB11,/P0.06,1,1,2.34662e-16,0.000234662,0.0038,0.0005
/+INB11,/P0.07,1,11,1.05287e-14,0.0105287,0.0038,0.0024
/+INB11,/P0.08,1,1,1.15845e-16,0.000115845,0.0038,0.0005
/+INB11,/P0.09{slash}NFC1,1,1,1.05178e-16,0.000105178,0.0037,0.0005
/+INB11,/P0.10{slash}NFC2,1,1,1.05052e-16,0.000105052,0.0044,0.0006
/+INB11,/P0.11,1,1,1.15184e-16,0.000115184,0.0043,0.0009
/+INB11,/P0.12,1,1,1.16147e-16,0.000116147,0.0044,0.0006
/+INB11,/P0.14,1,1,1.12602e-16,0.000112602,0.0087,0.0083
/+INB11,/P0.16,1,1,1.11761e-16,0.000111761,0.0052,0.0007
/+INB11,/P0.19,1,1,1.10115e-16,0.000110115,0.004,0.0005
/+INB11,/P0.20,1,1,1.09812e-16,0.000109812,0.0046,0.0011
/+INB11,/P0.21,1,1,1.0931e-16,0.00010931,0.0043,0.0008
/+INB11,/P0.22,1,1,1.0901e-16,0.00010901,0.0044,0.0008
/+INB11,/P0.23,1,1,1.08516e-16,0.000108516,0.0039,0.0008
/+INB11,/P0.24,1,1,1.0822e-16,0.00010822,0.0055,0.0008
/+INB11,/P0.25,1,1,1.07734e-16,0.000107734,0.0051,0.0007
/+INB11,/P0.26,1,10,5.14866e-15,0.00514866,0.0044,0.005
/+INB11,/P0.27,1,10,4.28737e-15,0.00428737,0.0045,0.0028
/+INB11,/P0.28{slash}AIN4,1,1,1.10205e-16,0.000110205,0.0041,0.0005
/+INB11,/P0.29{slash}AIN5,1,1,1.1043e-16,0.00011043,0.0039,0.0007
/+INB11,/P0.30{slash}AIN6,1,1,1.11012e-16,0.000111012,0.0054,0.0052
/+INB11,/P0.31{slash}AIN7,1,1,1.11239e-16,0.000111239,0.0043,0.0022
/+INB11,/P1.00,1,1,1.07442e-16,0.000107442,0.0043,0.0007
/+INB11,/P1.01,1,1,1.06433e-16,0.000106433,0.005,0.001
/+INB11,/P1.02,1,18,1.74887e-14,0.0174887,0.0047,0.0069
/+INB11,/P1.05,1,1,1.06217e-16,0.000106217,0.0073,0.0006
/+INB11,/P1.06,1,1,1.05414e-16,0.000105414,0.0051,0.0009
/+INB11,/P1.08,1,7,4.10505e-16,0.000410505,0.0041,0.002
/+INB11,/P1.09,1,1,3.03493e-16,0.000303493,0.005,0.0005
/+INB11,/P1.10,1,1,1.06554e-16,0.000106554,0.0038,0.0005
/+INB11,/P1.11,1,1,1.0709e-16,0.00010709,0.0041,0.0009
/+INB11,/P1.12,1,1,1.07853e-16,0.000107853,0.0042,0.0007
/+INB11,/P1.13,1,1,1.08073e-16,0.000108073,0.0049,0.0005
/+INB11,/P1.14,1,1,1.08626e-16,0.000108626,0.004,0.0005
/+INB11,/P1.15,1,1,1.08847e-16,0.000108847,0.0039,0.0006
/+INB11,/RF,1,6,6.98735e-16,0.000698735,0.0052,0.0013
/+INB11,/S0,1,10,5.71054e-15,0.00571054,0.0044,0.0025
/+INB11,/S1,1,13,5.22475e-15,0.00522475,0.0044,0.0032
/+INB11,/S2,1,10,5.6502e-15,0.0056502,0.0039,0.0023
/+INB11,/S3,1,11,4.26839e-15,0.00426839,0.005,0.006
/+INB11,/SGND,1,42,1.53009e-14,0.0153009,0.0076,0.0226
/+INB11,/SGND_ADC,1,4,2.38581e-15,0.00238581,0.0042,0.0012
/+INB11,/SGND_BUF,1,5,1.90006e-15,0.00190006,0.0046,0.0022
/+INB11,/SGND_O,1,8,1.95392e-15,0.00195392,0.0057,0.0024
/+INB11,/SIG1,1,15,2.46875e-15,0.00246875,0.0053,0.0061
/+INB11,/SIG10,1,15,6.22391e-15,0.00622391,0.0051,0.0042
/+INB11,/SIG11,1,15,-3.00666e-14,-0.0300666,0.0053,0.0065
/+INB11,/SIG12,1,15,8.72404e-15,0.00872404,0.008,0.0034
/+INB11,/SIG13,1,15,3.00609e-15,0.00300609,0.0089,0.0035
/+INB11,/SIG14,1,15,4.63556e-15,0.00463556,0.0048,0.0055
/+INB11,/SIG15,1,15,6.91043e-15,0.00691043,0.0044,0.0034
/+INB11,/SIG16,1,15,5.433e-15,0.005433,0.0043,0.003
/+INB11,/SIG2,1,15,3.16301e-15,0.00316301,0.0042,0.003
/+INB11,/SIG3,1,15,3.66719e-15,0.00366719,0.0081,0.0031
/+INB11,/SIG4,1,15,3.38465e-15,0.00338465,0.005,0.0029
/+INB11,/SIG5,1,15,3.0463e-15,0.0030463,0.0043,0.0031
/+INB11,/SIG6,1,15,4.78778e-15,0.00478778,0.0037,0.0031
/+INB11,/SIG7,1,15,7.45067e-15,0.00745067,0.0098,0.0033
/+INB11,/SIG8,1,15,5.68385e-15,0.00568385,0.0055,0.0066
/+INB11,/SIG9,1,15,3.33419e-15,0.00333419,0.0081,0.0034
/+INB11,/SWDCLK,1,1,3.18322e-16,0.000318322,0.0047,0.0012
/+INB11,/SWDCLK_IN,1,4,9.22718e-16,0.000922718,0.0045,0.0013
/+INB11,/SWDIO,1,1,3.14983e-16,0.000314983,0.0111,0.0012
/+INB11,/SWDIO_IN,1,7,1.31147e-15,0.00131147,0.0047,0.0037
/+INB11,/TP1,1,1,3.24069e-16,0.000324069,0.0102,0.0011
/+INB11,/TP2,1,7,1.08936e-15,0.00108936,0.0059,0.0021
/+INB11,/TP3,1,2,4.86946e-16,0.000486946,0.0058,0.0009
/+INB11,/USB_DN,1,12,2.70278e-15,0.00270278,0.0105,0.0055
/+INB11,/USB_DP,1,12,2.80151e-15,0.00280151,0.0044,0.0032
/+INB11,/VBAT,1,25,1.60019e-15,0.00160019,0.0087,0.009
/+INB11,/VBUS,1,21,2.11127e-15,0.00211127,0.0075,0.0065
/+INB11,/VREF,1,4,3.12137e-15,0.00312137,0.0096,0.0022
/+INB11,/Vin,1,12,8.36786e-16,0.000836786,0.0076,0.0035
/+INB11,/Vin_B,1,10,2.04052e-15,0.00204052,0.0074,0.0031
/+INB11,/Vout_1V8,1,135,2.73342e-14,0.0273342,0.0329,0.6975
/+INB11,/Vout_3V3,1,1590,1.11976e-13,0.111976,8.1288,89.5488
/+INB11,/XC1,1,11,4.81913e-15,0.00481913,0.9467,0.0113
/+INB11,/XC2,1,11,4.3073e-15,0.0043073,0.0071,0.0028
/+INB11,/nRESET,1,8,5.09657e-16,0.000509657,0.007,0.0033
/+INB11,/nRESET_IN,1,22,1.517e-15,0.001517,0.0525,0.0142
/+INB11,/out_5V,1,10,2.31994e-15,0.00231994,0.0076,0.0036
/+INB11,GND,1,6014,1.84189e-13,0.184189,44.0778,1787.34
/+INB11,MUX_OUT,1,8,2.74119e-15,0.00274119,1.0913,0.0134
/+INB11,N/C,1,10,1.32536e-15,0.00132536,0.0313,0.0157
/+INB11,Net-(C44-Pad1),1,10,3.14982e-16,0.000314982,0.0115,0.003
/+INB11,Net-(C8102-Pad1),1,1,8.59785e-16,0.000859785,0.0102,0.0022
/+INB11,Net-(C8112-Pad1),1,1,1.70398e-14,0.0170398,0.0094,0.0008
/+INB11,Net-(C812-Pad1),1,1,2.92478e-16,0.000292478,0.0101,0.0011
/+INB11,Net-(C8122-Pad1),1,1,1.31601e-15,0.00131601,0.0097,0.0006
/+INB11,Net-(C8132-Pad1),1,1,3.72622e-16,0.000372622,0.0114,0.0036
/+INB11,Net-(C8142-Pad1),1,1,5.9331e-16,0.00059331,0.0217,0.0015
/+INB11,Net-(C8152-Pad1),1,1,7.1546e-16,0.00071546,0.0216,0.0033
/+INB11,Net-(C8162-Pad1),1,1,6.57677e-16,0.000657677,0.0544,0.0019
/+INB11,Net-(C822-Pad1),1,1,3.67581e-16,0.000367581,0.0096,0.0006
/+INB11,Net-(C832-Pad1),1,1,4.16953e-16,0.000416953,0.0157,0.0012
/+INB11,Net-(C842-Pad1),1,1,4.04559e-16,0.000404559,0.0101,0.0008
/+INB11,Net-(C852-Pad1),1,1,3.2005e-16,0.00032005,0.0102,0.0005
/+INB11,Net-(C862-Pad1),1,1,4.92346e-16,0.000492346,0.0106,0.0006
/+INB11,Net-(C872-Pad1),1,1,8.16497e-16,0.000816497,0.0096,0.0016
/+INB11,Net-(C882-Pad1),1,1,7.36081e-16,0.000736081,0.0108,0.0007
/+INB11,Net-(C892-Pad1),1,1,3.43079e-16,0.000343079,0.0874,0.0015
/+INB11,Net-(D101-B),1,2,3.08324e-16,0.000308324,0.0355,0.0014
/+INB11,Net-(D101-G),1,2,3.4056e-16,0.00034056,0.0107,0.0006
/+INB11,Net-(D101-R),1,2,3.26138e-16,0.000326138,0.2878,0.0009
/+INB11,Net-(JP111-A),1,6,1.97587e-15,0.00197587,0.0716,0.0047
/+INB11,Net-(U111-REF),1,9,2.86779e-15,0.00286779,0.0655,0.008
/+INB11,Net-(U121-ANT),1,2,3.65705e-16,0.000365705,0.0362,0.0011
/+INB11,Net-(U31-SW),1,10,6.36866e-16,0.000636866,0.1349,0.0064
/+INB11,Net-(U31-VOS),1,13,8.79132e-16,0.000879132,0.162,0.0053
/+INB11,Net-(U31-VSET),1,1,3.94747e-16,0.000394747,0.1411,0.0013
/+INB11,Net-(U41-IN+),1,4,1.12361e-15,0.00112361,0.1957,0.0027
/+INB11,Net-(U41-IN-),1,5,1.41558e-15,0.00141558,0.0517,0.0021
/+INB11,Net-(U93-D),1,10,7.03539e-16,0.000703539,0.0478,0.01
/+INB11,OBJ-1,1,3,4.52542e-16,0.000452542,0.0099,0.0018
/+INB11,OBJ-2,1,1,5.31837e-16,0.000531837,0.1821,0.0017
/+INB11,OBJ-3,1,1,5.49708e-16,0.000549708,0.0293,0.001
/+INB11,OBJ-4,1,12,9.12511e-15,0.00912511,0.0219,0.0122
/+INB11,OBJ-5,1,8,5.96123e-16,0.000596123,0.0111,0.0033
/+INB11,unconnected-(H61-Pad6),1,3,5.28732e-16,0.000528732,0.015,0.0052
/+INB11,unconnected-(H61-Pad7),1,3,5.15639e-16,0.000515639,0.0278,0.0014
/+INB11,unconnected-(H61-Pad8),1,3,5.19378e-16,0.000519378,0.0403,0.0025
/+INB11,unconnected-(J51-SBU1-PadA8),1,2,2.13402e-16,0.000213402,0.0101,0.0011
/+INB11,unconnected-(J51-SBU2-PadB8),1,2,2.15765e-16,0.000215765,0.0487,0.0029
/+INB11,unconnected-(SW11-C-Pad1),1,2,3.44211e-16,0.000344211,0.0198,0.0014
/+INB11,unconnected-(U121-DCC-PadB3),1,1,1.13502e-16,0.000113502,0.0091,0.0008
/+INB11,unconnected-(U121-DCCH-PadAB2),1,1,1.15587e-16,0.000115587,0.0063,0.0008
/+INB11,unconnected-(U121-DEC2-PadA18),1,1,1.07308e-16,0.000107308,0.0849,0.0008
/+INB12,/+INB13,1,1,2.38833e-16,0.000238833,0.0827,0.0005
/+INB12,/+INB14,1,1,3.53608e-16,0.000353608,0.0061,0.0024
/+INB12,/+INB15,1,1,4.78737e-16,0.000478737,0.0109,0.0017
/+INB12,/+INB16,1,1,6.76767e-16,0.000676767,0.0132,0.0008
/+INB12,/+INB2,1,1,2.53118e-16,0.000253118,0.0102,0.0009
/+INB12,/+INB3,1,1,3.0257e-16,0.00030257,0.0505,0.0011
/+INB12,/+INB4,1,1,3.38276e-16,0.000338276,0.0377,0.0013
/+INB12,/+INB5,1,1,2.13945e-16,0.000213945,0.0097,0.0008
/+INB12,/+INB6,1,1,3.02671e-16,0.000302671,0.0088,0.0006
/+INB12,/+INB7,1,1,5.34301e-16,0.000534301,0.006,0.0009
/+INB12,/+INB8,1,1,6.78123e-16,0.000678123,0.01,0.0006
/+INB12,/+INB9,1,1,2.25523e-16,0.000225523,0.0141,0.0011
/+INB12,/-INA1,1,2,3.66012e-16,0.000366012,0.0109,0.001
/+INB12,/-INA10,1,2,6.85836e-16,0.000685836,0.011,0.0013
/+INB12,/-INA11,1,2,1.56028e-15,0.00156028,0.0093,0.001
/+INB12,/-INA12,1,2,9.61954e-15,0.00961954,0.0498,0.0009
/+INB12,/-INA13,1,2,4.26978e-16,0.000426978,0.0107,0.0007
/+INB12,/-INA14,1,2,6.18742e-16,0.000618742,0.0269,0.0012
/+INB12,/-INA15,1,2,9.91412e-16,0.000991412,0.0099,0.0008
/+INB12,/-INA16,1,2,1.30909e-15,0.00130909,0.0052,0.0007
/+INB12,/-INA2,1,2,4.64915e-16,0.000464915,0.0058,0.0007
/+INB12,/-INA3,1,2,5.7568e-16,0.00057568,0.0056,0.0006
/+INB12,/-INA4,1,2,6.23055e-16,0.000623055,0.0061,0.0006
/+INB12,/-INA5,1,2,4.18851e-16,0.000418851,0.0055,0.0006
/+INB12,/-INA6,1,2,5.98663e-16,0.000598663,0.018,0.0012
/+INB12,/-INA7,1,2,9.64615e-16,0.000964615,0.071,0.001
/+INB12,/-INA8,1,2,1.21824e-15,0.00121824,0.0115,0.001
